case,step,cmd_vx,cmd_vy,cmd_yaw,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,raw_action_abs_max,sent_action_abs_max,q_target_abs_max,q_step_abs_max,BL_hip_joint_raw_action,BL_hip_joint_sent_action,BL_hip_joint_q_target,BL_hip_joint_qd_fake,BR_hip_joint_raw_action,BR_hip_joint_sent_action,BR_hip_joint_q_target,BR_hip_joint_qd_fake,FL_hip_joint_raw_action,FL_hip_joint_sent_action,FL_hip_joint_q_target,FL_hip_joint_qd_fake,FR_hip_joint_raw_action,FR_hip_joint_sent_action,FR_hip_joint_q_target,FR_hip_joint_qd_fake,BL_thigh_joint_raw_action,BL_thigh_joint_sent_action,BL_thigh_joint_q_target,BL_thigh_joint_qd_fake,BR_thigh_joint_raw_action,BR_thigh_joint_sent_action,BR_thigh_joint_q_target,BR_thigh_joint_qd_fake,FL_thigh_joint_raw_action,FL_thigh_joint_sent_action,FL_thigh_joint_q_target,FL_thigh_joint_qd_fake,FR_thigh_joint_raw_action,FR_thigh_joint_sent_action,FR_thigh_joint_q_target,FR_thigh_joint_qd_fake,BL_calf_joint_raw_action,BL_calf_joint_sent_action,BL_calf_joint_q_target,BL_calf_joint_qd_fake,BR_calf_joint_raw_action,BR_calf_joint_sent_action,BR_calf_joint_q_target,BR_calf_joint_qd_fake,FL_calf_joint_raw_action,FL_calf_joint_sent_action,FL_calf_joint_q_target,FL_calf_joint_qd_fake,FR_calf_joint_raw_action,FR_calf_joint_sent_action,FR_calf_joint_q_target,FR_calf_joint_qd_fake
real_xsens_calm__forward_mid,217,0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008356410078704357,-0.007534802425652742,-0.9999366998672485,2.110042095184326,1.1066644191741943,0.2766661047935486,0.0,1.050348162651062,0.9038776159286499,0.22596940398216248,4.0,0.7078135013580322,-0.41090792417526245,-0.10272698104381561,4.0,-2.110042095184326,-0.036444008350372314,-0.009111002087593079,-4.0,0.9523079991340637,0.47720444202423096,0.11930111050605774,4.0,0.14901401102542877,0.14194749295711517,0.03548687323927879,0.26499488949775696,-0.20042777061462402,-0.2279977798461914,-0.05699944496154785,1.0338753461837769,-0.27570539712905884,-0.2359844297170639,-0.058996107429265976,-1.4895362854003906,0.7140198945999146,-0.018194347620010376,-0.004548586905002594,4.0,-0.7492811679840088,-0.17559945583343506,-0.043899863958358765,-4.0,0.3889363408088684,0.8945574164390564,0.2236393541097641,-4.0,-1.0950026512145996,-1.1066644191741943,-0.2766661047935486,0.43731629848480225,-0.034149058163166046,0.5257437229156494,0.13143593072891235,-4.0
real_xsens_calm__forward_mid,218,0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008369255810976028,-0.0075876484625041485,-0.9999362230300903,3.215545177459717,0.7866644263267517,0.19666610658168793,0.0,0.01946941204369068,0.5838776230812073,0.14596940577030182,-4.0,-0.49720045924186707,-0.4756273031234741,-0.11890682578086853,-0.8089922666549683,2.3191354274749756,0.2835559844970703,0.07088899612426758,4.0,0.26303526759147644,0.3165775537490845,0.07914438843727112,-2.007836103439331,-0.056725382804870605,-0.007057160139083862,-0.0017642900347709656,-1.8625582456588745,0.190810889005661,0.08610871434211731,0.021527178585529327,3.9263312816619873,-0.10604500025510788,-0.13852985203266144,-0.03463246300816536,1.2181822061538696,-0.4807336926460266,-0.338194340467453,-0.08454858511686325,-4.0,-3.215545177459717,-0.4955994486808777,-0.12389986217021942,-4.0,-0.5473978519439697,0.5745574235916138,0.14363935589790344,-4.0,-0.34949934482574463,-0.7866644263267517,-0.19666610658168793,4.0,-0.2242940068244934,0.2057437300682068,0.0514359325170517,-4.0
real_xsens_calm__forward_mid,219,0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008434065617620945,-0.0076417336240410805,-0.9999352693557739,2.1888816356658936,0.9038776159286499,0.22596940398216248,0.0,1.1646519899368286,0.9038776159286499,0.22596940398216248,4.0,-0.22283419966697693,-0.28603246808052063,-0.07150811702013016,2.3699355125427246,-0.4324129819869995,-0.036444008350372314,-0.009111002087593079,-4.0,0.24084624648094177,0.25977906584739685,0.06494476646184921,-0.7099811434745789,-0.28884023427963257,-0.2183944582939148,-0.0545986145734787,-2.641716241836548,-0.24405120313167572,-0.16151121258735657,-0.04037780314683914,-3.0952491760253906,0.01642575114965439,-0.02231314778327942,-0.005578286945819855,1.4527088403701782,0.35806792974472046,-0.018194347620010376,-0.004548586905002594,4.0,-1.3618354797363281,-0.8155994415283203,-0.20389986038208008,-4.0,0.21798166632652283,0.30712559819221497,0.07678139954805374,-3.342897891998291,0.7195404171943665,-0.4666644334793091,-0.11666610836982727,4.0,2.1888816356658936,0.5257437229156494,0.13143593072891235,4.0
real_xsens_calm__backward_mid,0,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008582488633692265,-0.01161478366702795,-0.9998957514762878,2.1457369327545166,0.00711111119017005,0.0017777777975425124,0.0,0.3398614227771759,0.005664357449859381,0.0014160893624648452,0.07080446928739548,-0.1692107617855072,-0.002820179332047701,-0.0007050448330119252,-0.03525224328041077,0.12593774497509003,0.0020989624317735434,0.0005247406079433858,0.02623703144490719,0.6552953720092773,0.00711111119017005,0.0017777777975425124,0.08888889104127884,-0.5697528123855591,-0.00711111119017005,-0.0017777777975425124,-0.08888889104127884,0.5962066650390625,0.00711111119017005,0.0017777777975425124,0.08888889104127884,-0.17023825645446777,-0.0028373042587190866,-0.0007093260646797717,-0.03546630218625069,0.5640807747840881,0.00711111119017005,0.0017777777975425124,0.08888889104127884,-0.7303937077522278,-0.00711111119017005,-0.0017777777975425124,-0.08888889104127884,1.2339284420013428,0.00711111119017005,0.0017777777975425124,0.08888889104127884,-1.0307005643844604,-0.00711111119017005,-0.0017777777975425124,-0.08888889104127884,2.1457369327545166,0.00711111119017005,0.0017777777975425124,0.08888889104127884
real_xsens_calm__backward_mid,1,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008655758574604988,-0.008432193659245968,-0.9999270439147949,2.4142088890075684,0.014538271352648735,0.0036345678381621838,0.0,0.28799745440483093,0.009662852622568607,0.002415713155642152,0.049981191754341125,-0.09733165055513382,-0.003275723895058036,-0.000818930973764509,-0.005694307386875153,0.20689454674720764,0.00691980728879571,0.0017299519386142492,0.06026056408882141,1.0231821537017822,0.014538271352648735,0.0036345678381621838,0.09283950179815292,-0.5455299615859985,-0.014538271352648735,-0.0036345678381621838,-0.09283950179815292,0.5100153684616089,0.014538271352648735,0.0036345678381621838,0.09283950179815292,-0.23577234148979187,-0.007890603505074978,-0.0019726508762687445,-0.06316624581813812,0.6899604201316833,0.014538271352648735,0.0036345678381621838,0.09283950179815292,-0.8620011210441589,-0.014538271352648735,-0.0036345678381621838,-0.09283950179815292,1.0688899755477905,0.014538271352648735,0.0036345678381621838,0.09283950179815292,-0.5632479786872864,-0.014538271352648735,-0.0036345678381621838,-0.09283950179815292,2.4142088890075684,0.014538271352648735,0.0036345678381621838,0.09283950179815292
real_xsens_calm__backward_mid,2,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008401191793382168,-0.008611246012151241,-0.9999276995658875,2.702181100845337,0.022302551195025444,0.005575637798756361,0.0,0.24744011461734772,0.012533054687082767,0.003133263671770692,0.035877525806427,0.015601150691509247,0.0007254622178152204,0.00018136558355763555,0.05001482740044594,0.1726573407649994,0.008748196996748447,0.002187049249187112,0.022854866459965706,1.2244980335235596,0.022302551195025444,0.005575637798756361,0.09705349802970886,-0.4922764003276825,-0.022302551195025444,-0.005575637798756361,-0.09705349802970886,0.48225048184394836,0.022302551195025444,0.005575637798756361,0.09705349802970886,-0.12458138912916183,-0.006360579747706652,-0.001590144936926663,0.01912529766559601,0.8174275755882263,0.022302551195025444,0.005575637798756361,0.09705349802970886,-1.043513298034668,-0.022302551195025444,-0.005575637798756361,-0.09705349802970886,0.95731520652771,0.022302551195025444,0.005575637798756361,0.09705349802970886,-0.29566532373428345,-0.015025571919977665,-0.0037563929799944162,-0.006091257091611624,2.702181100845337,0.022302551195025444,0.005575637798756361,0.09705349802970886
real_xsens_calm__backward_mid,3,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008184109814465046,-0.009050983935594559,-0.9999255537986755,2.8718886375427246,0.030426891520619392,0.007606722880154848,0.0,0.246061310172081,0.01668260060250759,0.004170650150626898,0.05186932533979416,0.041809581220149994,0.0028034267015755177,0.0007008566753938794,0.02597455494105816,0.09514699876308441,0.006537537556141615,0.0016343843890354037,-0.027633244171738625,1.3615647554397583,0.030426891520619392,0.007606722880154848,0.1015542596578598,-0.4419916570186615,-0.02996172197163105,-0.0074904304929077625,-0.09573964029550552,0.4160524308681488,0.02823244035243988,0.00705811008810997,0.07412361353635788,-0.011708326637744904,-0.0009219013154506683,-0.00023047532886266708,0.067983478307724,0.9141247272491455,0.030426891520619392,0.007606722880154848,0.1015542596578598,-1.1225380897521973,-0.030426891520619392,-0.007606722880154848,-0.1015542596578598,0.8137170672416687,0.030426891520619392,0.007606722880154848,0.1015542596578598,-0.08896543085575104,-0.006264931056648493,-0.001566232880577445,0.10950800776481628,2.8718886375427246,0.030426891520619392,0.007606722880154848,0.1015542596578598
real_xsens_calm__backward_mid,4,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008198684081435204,-0.008739826269447803,-0.9999282360076904,2.9847540855407715,0.038936320692300797,0.009734080173075199,0.0,0.28621649742126465,0.02431478165090084,0.00607869541272521,0.09540226310491562,0.008789293467998505,0.000810314086265862,0.00020257849246263504,-0.024913908913731575,0.023126918822526932,0.002108841435983777,0.0005272104172036052,-0.05535870045423508,1.412276268005371,0.038936320692300797,0.009734080173075199,0.10636786371469498,-0.3926638662815094,-0.033554259687662125,-0.008388564921915531,-0.044906724244356155,0.34306350350379944,0.029372861608862877,0.007343215402215719,0.014255265705287457,0.10074246674776077,0.008369596675038338,0.0020923991687595844,0.11614372581243515,0.9721717834472656,0.038936320692300797,0.009734080173075199,0.10636786371469498,-1.1650875806808472,-0.038936320692300797,-0.009734080173075199,-0.10636786371469498,0.7033625245094299,0.038936320692300797,0.009734080173075199,0.10636786371469498,0.04433779418468475,0.0035207904875278473,0.0008801976218819618,0.12232153117656708,2.9847540855407715,0.038936320692300797,0.009734080173075199,0.10636786371469498
real_xsens_calm__backward_mid,5,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008243757300078869,-0.008582031354308128,-0.9999292492866516,3.0307326316833496,0.04785817861557007,0.011964544653892517,0.0,0.3399171531200409,0.034802209585905075,0.008700552396476269,0.1310928463935852,-0.03297863155603409,-0.0032708528451621532,-0.0008177132112905383,-0.05101458728313446,-0.0152895487844944,-0.0014586602337658405,-0.00036466505844146013,-0.044593773782253265,1.3961961269378662,0.04785817861557007,0.011964544653892517,0.11152322590351105,-0.3529927134513855,-0.036417748779058456,-0.009104437194764614,-0.03579361364245415,0.2859329581260681,0.029572393745183945,0.007393098436295986,0.0024941517040133476,0.17311903834342957,0.01759089156985283,0.004397722892463207,0.11526618897914886,1.0022251605987549,0.04785817861557007,0.011964544653892517,0.11152322590351105,-1.1803131103515625,-0.04785817861557007,-0.011964544653892517,-0.11152322590351105,0.611128032207489,0.04785817861557007,0.011964544653892517,0.11152322590351105,0.15943072736263275,0.01606043241918087,0.0040151081047952175,0.1567455232143402,3.0307326316833496,0.04785817861557007,0.011964544653892517,0.11152322590351105
real_xsens_calm__backward_mid,6,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008215316571295261,-0.008944089524447918,-0.9999262690544128,3.061148166656494,0.057222384959459305,0.014305596239864826,0.0,0.3893200159072876,0.046774089336395264,0.011693522334098816,0.1496485024690628,-0.0748964324593544,-0.008865117095410824,-0.002216279273852706,-0.06992830336093903,-0.02989066019654274,-0.0035439697094261646,-0.0008859924273565412,-0.02606636844575405,1.3598052263259888,0.057222384959459305,0.014305596239864826,0.1170525848865509,-0.3197647035121918,-0.03872212767601013,-0.009680531919002533,-0.028804736211895943,0.2456747591495514,0.029812093824148178,0.0074530234560370445,0.0029962509870529175,0.21993210911750793,0.026342837139964104,0.006585709284991026,0.10939931869506836,0.9985424280166626,0.057222384959459305,0.014305596239864826,0.1170525848865509,-1.2023569345474243,-0.057222384959459305,-0.014305596239864826,-0.1170525848865509,0.5708986520767212,0.057222384959459305,0.014305596239864826,0.1170525848865509,0.21073029935359955,0.02520977333188057,0.006302443332970142,0.11436676234006882,3.061148166656494,0.057222384959459305,0.014305596239864826,0.1170525848865509
real_xsens_calm__backward_mid,7,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008260393515229225,-0.008619760163128376,-0.9999287724494934,3.079380512237549,0.06706175953149796,0.01676543988287449,0.0,0.4290001690387726,0.05927887186408043,0.014819717966020107,0.15630978345870972,-0.10323525220155716,-0.014158706180751324,-0.003539676545187831,-0.0661698654294014,-0.03831346705555916,-0.005265972577035427,-0.0013164931442588568,-0.021525036543607712,1.3094897270202637,0.06706175953149796,0.01676543988287449,0.12299218773841858,-0.2865232229232788,-0.03992408141493797,-0.009981020353734493,-0.015024421736598015,0.22187772393226624,0.030908681452274323,0.007727170363068581,0.013707345351576805,0.24262136220932007,0.03352030739188194,0.008380076847970486,0.08971837908029556,0.9925417900085449,0.06706175953149796,0.01676543988287449,0.12299218773841858,-1.213826060295105,-0.06706175953149796,-0.01676543988287449,-0.12299218773841858,0.5516216158866882,0.06706175953149796,0.01676543988287449,0.12299218773841858,0.2441566437482834,0.03367465361952782,0.008418663404881954,0.10581100732088089,3.079380512237549,0.06706175953149796,0.01676543988287449,0.12299218773841858
real_xsens_calm__backward_mid,8,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008192915469408035,-0.008785352110862732,-0.9999278783798218,3.095095634460449,0.07741235196590424,0.01935308799147606,0.0,0.45045459270477295,0.07053213566541672,0.01763303391635418,0.14066579937934875,-0.13010761141777039,-0.020224077627062798,-0.005056019406765699,-0.07581714540719986,-0.048762548714876175,-0.007577680982649326,-0.0018944202456623316,-0.028896356001496315,1.2649730443954468,0.07741235196590424,0.01935308799147606,0.1293824017047882,-0.26045629382133484,-0.04106464609503746,-0.010266161523759365,-0.014257058501243591,0.20753714442253113,0.032676007598638535,0.008169001899659634,0.02209157682955265,0.2520870864391327,0.03948907554149628,0.00987226888537407,0.07460960000753403,0.9937888383865356,0.07741235196590424,0.01935308799147606,0.1293824017047882,-1.222877860069275,-0.07741235196590424,-0.01935308799147606,-0.1293824017047882,0.5467810034751892,0.07741235196590424,0.01935308799147606,0.1293824017047882,0.25834447145462036,0.04043540358543396,0.01010885089635849,0.08450938016176224,3.095095634460449,0.07741235196590424,0.01935308799147606,0.1293824017047882
real_xsens_calm__backward_mid,9,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.00819011777639389,-0.008968193084001541,-0.9999263286590576,3.1203346252441406,0.08831385523080826,0.022078463807702065,0.0,0.4598705470561981,0.08056353777647018,0.020140884444117546,0.12539252638816833,-0.1454770267009735,-0.025369729846715927,-0.006342432461678982,-0.0643206536769867,-0.06978872418403625,-0.012052436359226704,-0.003013109089806676,-0.055934444069862366,1.2076534032821655,0.08831385523080826,0.022078463807702065,0.13626879453659058,-0.2333710491657257,-0.04117654636502266,-0.010294136591255665,-0.0013987533748149872,0.2017953097820282,0.03544788435101509,0.008861971087753773,0.034648459404706955,0.259233295917511,0.04539938643574715,0.011349846608936787,0.07387888431549072,1.003893494606018,0.08831385523080826,0.022078463807702065,0.13626879453659058,-1.2280678749084473,-0.08831385523080826,-0.022078463807702065,-0.13626879453659058,0.554306149482727,0.08831385523080826,0.022078463807702065,0.13626879453659058,0.2685784101486206,0.047009482979774475,0.011752370744943619,0.08217599242925644,3.1203346252441406,0.08831385523080826,0.022078463807702065,0.13626879453659058
real_xsens_calm__backward_mid,10,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008281683549284935,-0.00874231941998005,-0.9999275207519531,3.141815185546875,0.09981004893779755,0.024952512234449387,0.0,0.46070733666419983,0.08938634395599365,0.022346585988998413,0.11028508096933365,-0.1644267439842224,-0.03169527277350426,-0.007923818193376064,-0.07906928658485413,-0.0911160558462143,-0.017441147938370705,-0.004360286984592676,-0.06735889613628387,1.1546473503112793,0.09981004893779755,0.024952512234449387,0.1437024176120758,-0.21292105317115784,-0.041551873087882996,-0.010387968271970749,-0.004691584035754204,0.1958688199520111,0.03807554394006729,0.009518885985016823,0.03284574672579765,0.2628759443759918,0.05096833035349846,0.012742082588374615,0.0696118026971817,1.0244088172912598,0.09981004893779755,0.024952512234449387,0.1437024176120758,-1.2282068729400635,-0.09981004893779755,-0.024952512234449387,-0.1437024176120758,0.5573081374168396,0.09981004893779755,0.024952512234449387,0.1437024176120758,0.2779579758644104,0.053831763565540314,0.013457940891385078,0.08527851104736328,3.141815185546875,0.09981004893779755,0.024952512234449387,0.1437024176120758
real_xsens_calm__backward_mid,11,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008298703469336033,-0.008859284222126007,-0.9999263286590576,3.166189193725586,0.11194935441017151,0.027987338602542877,0.0,0.4566095769405365,0.09728100895881653,0.024320252239704132,0.09868331253528595,-0.17137500643730164,-0.03638801723718643,-0.009097004309296608,-0.05865930765867233,-0.11057117581367493,-0.023276979103684425,-0.005819244775921106,-0.07294788956642151,1.094519853591919,0.11194935441017151,0.027987338602542877,0.15174132585525513,-0.19255134463310242,-0.04128039628267288,-0.01032009907066822,0.003393460065126419,0.19184830784797668,0.04090803861618042,0.010227009654045105,0.03540618345141411,0.27309027314186096,0.05801595002412796,0.01450398750603199,0.08809524774551392,1.045243501663208,0.11194935441017151,0.027987338602542877,0.15174132585525513,-1.2329809665679932,-0.11194935441017151,-0.027987338602542877,-0.15174132585525513,0.5678554773330688,0.11194935441017151,0.027987338602542877,0.15174132585525513,0.28518879413604736,0.06062654033303261,0.015156635083258152,0.08493471145629883,3.166189193725586,0.11194935441017151,0.027987338602542877,0.15174132585525513
real_xsens_calm__backward_mid,12,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008305861614644527,-0.008999254554510117,-0.9999250769615173,3.178020715713501,0.12478537112474442,0.031196342781186104,0.0,0.4568163752555847,0.10600273311138153,0.026500683277845383,0.10902155190706253,-0.1767842173576355,-0.04093127325177193,-0.010232818312942982,-0.05679070204496384,-0.12584763765335083,-0.0289481058716774,-0.00723702646791935,-0.07088908553123474,1.0496267080307007,0.12478537112474442,0.031196342781186104,0.16045020520687103,-0.17784199118614197,-0.04151379317045212,-0.01037844829261303,-0.002917461097240448,0.18713265657424927,0.04349987953901291,0.010874969884753227,0.03239801153540611,0.27443742752075195,0.06365148723125458,0.015912871807813644,0.07044421881437302,1.0625722408294678,0.12478537112474442,0.031196342781186104,0.16045020520687103,-1.2264363765716553,-0.12478537112474442,-0.031196342781186104,-0.16045020520687103,0.571504533290863,0.12478537112474442,0.031196342781186104,0.16045020520687103,0.29498034715652466,0.06829099357128143,0.01707274839282036,0.09580566734075546,3.178020715713501,0.12478537112474442,0.031196342781186104,0.16045020520687103
real_xsens_calm__backward_mid,13,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008293221704661846,-0.008793482556939125,-0.9999269843101501,3.185029983520508,0.13837766647338867,0.03459441661834717,0.0,0.45068255066871643,0.11340393126010895,0.028350982815027237,0.09251497685909271,-0.17792180180549622,-0.04469863697886467,-0.011174659244716167,-0.047092046588659286,-0.1305016130208969,-0.032701894640922546,-0.008175473660230637,-0.046922359615564346,1.0123273134231567,0.13837766647338867,0.03459441661834717,0.1699036955833435,-0.16308936476707458,-0.04128303378820419,-0.010320758447051048,0.00288449227809906,0.1829916536808014,0.046081382781267166,0.011520345695316792,0.032268792390823364,0.2776322662830353,0.06973154097795486,0.017432885244488716,0.07600067555904388,1.0737322568893433,0.13837766647338867,0.03459441661834717,0.1699036955833435,-1.2284578084945679,-0.13837766647338867,-0.03459441661834717,-0.1699036955833435,0.5810222625732422,0.13837766647338867,0.03459441661834717,0.1699036955833435,0.2872629761695862,0.07233954966068268,0.01808488741517067,0.050606951117515564,3.185029983520508,0.13837766647338867,0.03459441661834717,0.1699036955833435
real_xsens_calm__backward_mid,14,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008268761448562145,-0.009002795442938805,-0.9999253153800964,3.198105812072754,0.1527925580739975,0.038198139518499374,0.0,0.4502704441547394,0.12201794236898422,0.030504485592246056,0.10767514258623123,-0.16495010256767273,-0.04496241360902786,-0.011240603402256966,-0.0032972078770399094,-0.15018506348133087,-0.04027142748236656,-0.01006785687059164,-0.09461916238069534,0.9731360077857971,0.1527925580739975,0.038198139518499374,0.18018615245819092,-0.1426284909248352,-0.0390973761677742,-0.00977434404194355,0.02732072025537491,0.1862502098083496,0.05040266737341881,0.012600666843354702,0.05401605740189552,0.2748875617980957,0.07453285157680511,0.01863321289420128,0.06001638248562813,1.0849924087524414,0.1527925580739975,0.038198139518499374,0.18018615245819092,-1.2156201601028442,-0.1527925580739975,-0.038198139518499374,-0.18018615245819092,0.5976184606552124,0.1527925580739975,0.038198139518499374,0.18018615245819092,0.2915155291557312,0.07890717685222626,0.019726794213056564,0.08209533989429474,3.198105812072754,0.1527925580739975,0.038198139518499374,0.18018615245819092
real_xsens_calm__backward_mid,15,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008286235854029655,-0.008875494822859764,-0.9999262690544128,3.2021217346191406,0.16810402274131775,0.04202600568532944,0.0,0.43087443709373474,0.12574589252471924,0.03143647313117981,0.0465993769466877,-0.18067321181297302,-0.052176181226968765,-0.013044045306742191,-0.09017209708690643,-0.15897005796432495,-0.045971695333719254,-0.011492923833429813,-0.07125335186719894,0.9603182673454285,0.16810402274131775,0.04202600568532944,0.19139331579208374,-0.13204334676265717,-0.038686878979206085,-0.009671719744801521,0.00513121485710144,0.18224206566810608,0.053078122437000275,0.013269530609250069,0.03344319015741348,0.26473268866539,0.07722052931785583,0.01930513232946396,0.033595971763134,1.1070077419281006,0.16810402274131775,0.04202600568532944,0.19139331579208374,-1.2054710388183594,-0.16810402274131775,-0.04202600568532944,-0.19139331579208374,0.5985340476036072,0.16810402274131775,0.04202600568532944,0.19139331579208374,0.27708375453948975,0.08090297877788544,0.02022574469447136,0.024947524070739746,3.2021217346191406,0.16810402274131775,0.04202600568532944,0.19139331579208374
real_xsens_calm__backward_mid,16,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008321080356836319,-0.008924756199121475,-0.9999256134033203,3.2663402557373047,0.18439485132694244,0.04609871283173561,0.0,0.406786173582077,0.1271320879459381,0.03178302198648453,0.0173274427652359,-0.14490044116973877,-0.04598287492990494,-0.011495718732476234,0.077416330575943,-0.20677688717842102,-0.06292855739593506,-0.015732139348983765,-0.2119607776403427,0.8785004019737244,0.18439485132694244,0.04609871283173561,0.20363536477088928,-0.09540915489196777,-0.030686354264616966,-0.0076715885661542416,0.10000655800104141,0.1955370306968689,0.06041509285569191,0.015103773213922977,0.09171213209629059,0.28499728441238403,0.08804228156805038,0.022010570392012596,0.13527190685272217,1.1442973613739014,0.18439485132694244,0.04609871283173561,0.20363536477088928,-1.2077630758285522,-0.18439485132694244,-0.04609871283173561,-0.20363536477088928,0.6509183049201965,0.18439485132694244,0.04609871283173561,0.20363536477088928,0.28203922510147095,0.08755195140838623,0.021887987852096558,0.08311215788125992,3.2663402557373047,0.18439485132694244,0.04609871283173561,0.20363536477088928
real_xsens_calm__backward_mid,17,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.00835971999913454,-0.008987526409327984,-0.9999247193336487,3.2746033668518066,0.20175793766975403,0.05043948441743851,0.0,0.38881373405456543,0.12935732305049896,0.03233933076262474,0.02781543880701065,-0.19492954015731812,-0.06307715177536011,-0.015769287943840027,-0.21367846429347992,-0.23717476427555084,-0.07744529098272324,-0.01936132274568081,-0.18145917356014252,0.8973726630210876,0.20175793766975403,0.05043948441743851,0.2170385867357254,-0.10650992393493652,-0.03502161428332329,-0.008755403570830822,-0.054190751165151596,0.18027189373970032,0.060123082250356674,0.015030770562589169,-0.003650132566690445,0.2549644112586975,0.08529355376958847,0.021323388442397118,-0.034359097480773926,1.20754075050354,0.20175793766975403,0.05043948441743851,0.2170385867357254,-1.1515624523162842,-0.20175793766975403,-0.05043948441743851,-0.2170385867357254,0.6086776852607727,0.2010428011417389,0.05026070028543472,0.2080993801355362,0.308100163936615,0.10118525475263596,0.02529631368815899,0.17041629552841187,3.2746033668518066,0.20175793766975403,0.05043948441743851,0.2170385867357254
real_xsens_calm__backward_mid,18,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008352469652891159,-0.008840014226734638,-0.9999260902404785,3.3598852157592773,0.22029781341552734,0.055074453353881836,0.0,0.3208252787590027,0.11524905264377594,0.028812263160943985,-0.17635338008403778,-0.12799927592277527,-0.04719124734401703,-0.011797811836004257,0.19857381284236908,-0.2453451156616211,-0.08586739748716354,-0.021466849371790886,-0.10527633130550385,0.7618864178657532,0.22029781341552734,0.055074453353881836,0.23174844682216644,-0.06411997973918915,-0.024001386016607285,-0.006000346504151821,0.13775286078453064,0.19323158264160156,0.06753632426261902,0.016884081065654755,0.09266553074121475,0.321341335773468,0.11076129972934723,0.027690324932336807,0.3183468282222748,1.234086036682129,0.22029781341552734,0.055074453353881836,0.23174844682216644,-1.2259914875030518,-0.22029781341552734,-0.055074453353881836,-0.23174844682216644,0.7045026421546936,0.21999585628509521,0.054998964071273804,0.23691318929195404,0.25599902868270874,0.09174702316522598,0.022936755791306496,-0.11797789484262466,3.3598852157592773,0.22029781341552734,0.055074453353881836,0.23174844682216644
real_xsens_calm__backward_mid,19,-0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.008417299948632717,-0.008917265571653843,-0.9999248385429382,3.3645477294921875,0.24013236165046692,0.06003309041261673,0.0,0.44943633675575256,0.1626175493001938,0.04065438732504845,0.5921062231063843,-0.13075444102287292,-0.048828285187482834,-0.012207071296870708,-0.020462973043322563,-0.3452069163322449,-0.12460979074239731,-0.031152447685599327,-0.48427993059158325,0.8410716652870178,0.24013236165046692,0.06003309041261673,0.2479318529367447,-0.09317673742771149,-0.03372573480010033,-0.008431433700025082,-0.12155435979366302,0.18228411674499512,0.0682654157280922,0.01706635393202305,0.009113643318414688,0.2491563856601715,0.0953589454293251,0.023839736357331276,-0.19252943992614746,1.280964970588684,0.24013236165046692,0.06003309041261673,0.2479318529367447,-1.0357115268707275,-0.24013236165046692,-0.06003309041261673,-0.2479318529367447,0.6256508827209473,0.23299428820610046,0.058248572051525116,0.1624803990125656,0.38778209686279297,0.13945481181144714,0.034863702952861786,0.5963473916053772,3.3645477294921875,0.24013236165046692,0.06003309041261673,0.2479318529367447
