step,sim_time,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,action_abs_max,q_abs_max,qd_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11
121,2.42,0.0,0.0,0.0,stop,0,2.4,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015424123965203762,-0.010468961670994759,-0.003360678441822529,0.020401932299137115,-0.009618688374757767,0.00816608127206564,-0.00554265221580863,0.022726958617568016,-0.9997263550758362,1.325790524482727,0.21928057074546814,0.04574475809931755,0.0,0.0,0.0,0.020401932299137115,-0.009618688374757767,0.00816608127206564,-0.00554265221580863,0.022726958617568016,-0.9997263550758362,0.0,0.0,0.0,0.009526736102998257,-0.21928057074546814,-0.06437186896800995,0.19924691319465637,0.05521765723824501,0.17198513448238373,0.08271871507167816,-0.06643249839544296,0.0017898904625326395,-0.00146873586345464,0.00027262483490630984,-0.002191077684983611,-0.004512142390012741,-0.001832080539315939,-0.0073204031214118,-0.008377941325306892,-0.014318257570266724,-0.007530915550887585,-0.03014410100877285,0.00921220239251852,0.01601114124059677,-0.04574475809931755,-0.018026763573288918,-0.011664396151900291,-0.11282230913639069,-0.5713855028152466,0.5393573045730591,0.16111424565315247,0.13286197185516357,0.5781283974647522,-0.33795908093452454,-0.1484573781490326,-0.8043982982635498,1.1236718893051147,-1.3263508081436157,0.9840513467788696,-0.10970310866832733,-0.5710739493370056,0.5511587858200073,0.15455983579158783,0.13368314504623413,0.5772740840911865,-0.34113019704818726,-0.146932452917099,-0.8060276508331299,1.1256932020187378,-1.325790524482727,0.9866894483566284
122,2.44,0.0,0.0,0.0,stop,0,2.42,121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015296892262995243,-0.01073908805847168,-0.0032839381601661444,0.01985609158873558,-0.009069045074284077,0.00848259124904871,-0.005614120047539473,0.022781752049922943,-0.9997246861457825,1.3253602981567383,0.21991519629955292,0.03781925141811371,0.0,0.0,0.0,0.01985609158873558,-0.009069045074284077,0.00848259124904871,-0.005614120047539473,0.022781752049922943,-0.9997246861457825,0.0,0.0,0.0,0.008834721520543098,-0.21991519629955292,-0.0641164630651474,0.19948577880859375,0.054603613913059235,0.1724487692117691,0.0821114033460617,-0.06597774475812912,0.0017978368559852242,-0.0014708982780575752,0.00025852068210951984,-0.0021917293779551983,-0.005826364271342754,-0.013964999467134476,-0.0071493955329060555,-0.008509928360581398,-0.013708557933568954,-0.0009166784584522247,-0.030435651540756226,0.008716311305761337,0.015836399048566818,-0.03781925141811371,-0.018046068027615547,-0.01275702379643917,-0.10970310866832733,-0.5710739493370056,0.5511587858200073,0.15455983579158783,0.13368314504623413,0.5772740840911865,-0.34113019704818726,-0.146932452917099,-0.8060276508331299,1.1256932020187378,-1.325790524482727,0.9866894483566284,-0.10677789151668549,-0.570540189743042,0.563081681728363,0.14360259473323822,0.13324719667434692,0.5741552114486694,-0.3464449942111969,-0.14414703845977783,-0.8081904649734497,1.1295640468597412,-1.3253602981567383,0.9931933283805847
123,2.46,0.0,0.0,0.0,stop,0,2.44,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015340265817940235,-0.010552271269261837,-0.003308195387944579,0.0191859919577837,-0.009223712608218193,0.007796189282089472,-0.005683939438313246,0.02281879633665085,-0.9997234344482422,1.3235818147659302,0.2205236405134201,0.03275807201862335,0.0,0.0,0.0,0.0191859919577837,-0.009223712608218193,0.007796189282089472,-0.005683939438313246,0.02281879633665085,-0.9997234344482422,0.0,0.0,0.0,0.008177193813025951,-0.2205236405134201,-0.06387446820735931,0.19971086084842682,0.053999900817871094,0.17291615903377533,0.08151302486658096,-0.06553524732589722,0.0017999910051003098,-0.0014748018002137542,0.00024389923783019185,-0.0022093895822763443,-0.005771512631326914,-0.006653961725533009,-0.006195275578647852,-0.00694169569760561,-0.01470207516103983,-0.0013270031195133924,-0.029663827270269394,0.009148205630481243,0.015103488229215145,-0.03275807201862335,-0.017581989988684654,-0.012024546042084694,-0.10677789151668549,-0.570540189743042,0.563081681728363,0.14360259473323822,0.13324719667434692,0.5741552114486694,-0.3464449942111969,-0.14414703845977783,-0.8081904649734497,1.1295640468597412,-1.3253602981567383,0.9931933283805847,-0.10521097481250763,-0.5718364119529724,0.5747454166412354,0.13621120154857635,0.13215398788452148,0.5753663778305054,-0.35066449642181396,-0.14255473017692566,-0.8108974695205688,1.128072738647461,-1.3235818147659302,0.9955466985702515
124,2.48,0.0,0.0,0.0,stop,0,2.46,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015009500086307526,-0.010408971458673477,-0.0031768414191901684,0.019034087657928467,-0.0098019540309906,0.007871945388615131,-0.005754565820097923,0.022867636755108833,-0.9997219443321228,1.3214298486709595,0.22114421427249908,0.0504305362701416,0.0,0.0,0.0,0.019034087657928467,-0.0098019540309906,0.007871945388615131,-0.005754565820097923,0.022867636755108833,-0.9997219443321228,0.0,0.0,0.0,0.00750122731551528,-0.22114421427249908,-0.0636310800909996,0.19993947446346283,0.05338333919644356,0.17337548732757568,0.08090650290250778,-0.0650826245546341,0.0017982221907004714,-0.00148114119656384,0.00022611521126236767,-0.0022126936819404364,-0.005868921987712383,-0.0026594428345561028,-0.006943561602383852,-0.0064202649518847466,-0.012460221536457539,-0.013461953029036522,-0.006758669391274452,0.009571320377290249,0.016611721366643906,-0.0504305362701416,0.01277962327003479,-0.00892175454646349,-0.10521097481250763,-0.5718364119529724,0.5747454166412354,0.13621120154857635,0.13215398788452148,0.5753663778305054,-0.35066449642181396,-0.14255473017692566,-0.8108974695205688,1.128072738647461,-1.3235818147659302,0.9955466985702515,-0.10201646387577057,-0.5703847408294678,0.584137499332428,0.13267499208450317,0.12856821715831757,0.5807269215583801,-0.3571339547634125,-0.14278057217597961,-0.8125168085098267,1.122150182723999,-1.3214298486709595,0.9927095770835876
125,2.5,0.0,0.0,0.0,stop,0,2.48,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015371246263384819,-0.010444874875247478,-0.0033307350240647793,0.018526550382375717,-0.009188360534608364,0.007673910353332758,-0.00582294724881649,0.022931182757019997,-0.9997200965881348,1.321077585220337,0.22177578508853912,0.0436214916408062,0.0,0.0,0.0,0.018526550382375717,-0.009188360534608364,0.007673910353332758,-0.00582294724881649,0.022931182757019997,-0.9997200965881348,0.0,0.0,0.0,0.006810507737100124,-0.22177578508853912,-0.06337566673755646,0.20018048584461212,0.0527702160179615,0.17385193705558777,0.08031629025936127,-0.06462705880403519,0.0018100524321198463,-0.0014674055855721235,0.00023328176757786423,-0.002219049958512187,-0.006044724956154823,0.0014048386365175247,-0.005637709982693195,-0.006440987344831228,-0.014872479252517223,-0.009669067338109016,-0.02950655110180378,0.009567384608089924,0.015159176662564278,-0.0436214916408062,-0.017124895006418228,-0.011532194912433624,-0.10201646387577057,-0.5703847408294678,0.584137499332428,0.13267499208450317,0.12856821715831757,0.5807269215583801,-0.3571339547634125,-0.14278057217597961,-0.8125168085098267,1.122150182723999,-1.3214298486709595,0.9927095770835876,-0.10060407221317291,-0.570611834526062,0.5948321223258972,0.12620539963245392,0.13040372729301453,0.5772227644920349,-0.3583650290966034,-0.14281997084617615,-0.8144406080245972,1.1251606941223145,-1.321077585220337,0.9959503412246704
126,2.52,0.0,0.0,0.0,stop,0,2.5,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015269850380718708,-0.010444787330925465,-0.003315602196380496,0.020173506811261177,-0.009269957430660725,0.007847317494452,-0.005891724489629269,0.022985193878412247,-0.999718427658081,1.3211899995803833,0.22239121794700623,0.04455810785293579,0.0,0.0,0.0,0.020173506811261177,-0.009269957430660725,0.007847317494452,-0.005891724489629269,0.022985193878412247,-0.999718427658081,0.0,0.0,0.0,0.0061403498984873295,-0.22239121794700623,-0.06311877071857452,0.2004217952489853,0.05216551944613457,0.174319326877594,0.07971181720495224,-0.06417378783226013,0.0018154929857701063,-0.0014676648424938321,0.00021953338000457734,-0.0022315909154713154,-0.005006921011954546,-0.0044314200058579445,-0.007261031772941351,-0.007919547148048878,-0.014152241870760918,-0.0064565567299723625,-0.029710687696933746,0.009014950133860111,0.015106325969099998,-0.04455810785293579,-0.01789318397641182,-0.012257571332156658,-0.10060407221317291,-0.570611834526062,0.5948321223258972,0.12620539963245392,0.13040372729301453,0.5772227644920349,-0.3583650290966034,-0.14281997084617615,-0.8144406080245972,1.1251606941223145,-1.321077585220337,0.9959503412246704,-0.09836937487125397,-0.5714444518089294,0.605110764503479,0.11704219877719879,0.1306702196598053,0.5743691921234131,-0.36211541295051575,-0.1406872570514679,-0.8161287307739258,1.1288583278656006,-1.3211899995803833,1.0007237195968628
127,2.54,0.0,0.0,0.0,stop,0,2.52,126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015077299438416958,-0.010469709523022175,-0.0033820911776274443,0.020194875076413155,-0.00954199768602848,0.007726250682026148,-0.005963439121842384,0.023039614781737328,-0.9997167587280273,1.3199856281280518,0.22302083671092987,0.045682355761528015,0.0,0.0,0.0,0.020194875076413155,-0.00954199768602848,0.007726250682026148,-0.005963439121842384,0.023039614781737328,-0.9997167587280273,0.0,0.0,0.0,0.005458115134388208,-0.22302083671092987,-0.06286615133285522,0.20065908133983612,0.05155789852142334,0.17477978765964508,0.07912011444568634,-0.06372331827878952,0.0018220482161268592,-0.0014704311033710837,0.0002130218199454248,-0.002232152968645096,-0.005514967255294323,0.0013845199719071388,-0.007365822792053223,-0.007538733072578907,-0.013525093905627728,-0.00943517405539751,-0.029181290417909622,0.008953948505222797,0.015293484553694725,-0.045682355761528015,-0.019008124247193336,-0.011756205931305885,-0.09836937487125397,-0.5714444518089294,0.605110764503479,0.11704219877719879,0.1306702196598053,0.5743691921234131,-0.36211541295051575,-0.1406872570514679,-0.8161287307739258,1.1288583278656006,-1.3211899995803833,1.0007237195968628,-0.09580712020397186,-0.5718730688095093,0.6159533858299255,0.11009152233600616,0.12963047623634338,0.5760883688926697,-0.36644330620765686,-0.13903942704200745,-0.8175559043884277,1.1280088424682617,-1.3199856281280518,1.002017617225647
128,2.56,0.0,0.0,0.0,stop,0,2.54,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015317701734602451,-0.010366259142756462,-0.003292613662779331,0.01839498244225979,-0.009238312020897865,0.008176944218575954,-0.006034264340996742,0.023078640922904015,-0.9997154474258423,1.3201457262039185,0.2236243337392807,0.03623317927122116,0.0,0.0,0.0,0.01839498244225979,-0.009238312020897865,0.008176944218575954,-0.006034264340996742,0.023078640922904015,-0.9997154474258423,0.0,0.0,0.0,0.00479460833594203,-0.2236243337392807,-0.06263641268014908,0.2008724957704544,0.05094340816140175,0.17523224651813507,0.07851620018482208,-0.0632849857211113,0.0018167931120842695,-0.0014833398163318634,0.00019233502098359168,-0.0022434559650719166,-0.006807893980294466,-0.009756352752447128,-0.005806660279631615,-0.005866027437150478,-0.01364197302609682,-0.0003496818244457245,-0.02923569828271866,0.010184088721871376,0.015938669443130493,-0.03623317927122116,-0.01900259032845497,-0.010518733412027359,-0.09580712020397186,-0.5718730688095093,0.6159533858299255,0.11009152233600616,0.12963047623634338,0.5760883688926697,-0.36644330620765686,-0.13903942704200745,-0.8175559043884277,1.1280088424682617,-1.3199856281280518,1.002017617225647,-0.09387369453907013,-0.5714567303657532,0.6287984848022461,0.10113118588924408,0.1300784945487976,0.5724033713340759,-0.3706158995628357,-0.13808944821357727,-0.8210180997848511,1.1314488649368286,-1.3201457262039185,1.0077916383743286
129,2.58,0.0,0.0,0.0,stop,0,2.56,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015320130623877048,-0.010320844128727913,-0.0031823718454688787,0.019071709364652634,-0.008607008494436741,0.008213712833821774,-0.00610492005944252,0.023134537041187286,-0.9997137188911438,1.319820523262024,0.2242347002029419,0.03718993440270424,0.0,0.0,0.0,0.019071709364652634,-0.008607008494436741,0.008213712833821774,-0.00610492005944252,0.023134537041187286,-0.9997137188911438,0.0,0.0,0.0,0.004127145744860172,-0.2242347002029419,-0.06238889321684837,0.20110608637332916,0.05034937709569931,0.17569752037525177,0.07793277502059937,-0.06283537298440933,0.0018331236205995083,-0.0014811739092692733,0.0001911103172460571,-0.002251922618597746,-0.005873501300811768,-0.015046223066747189,-0.00700010871514678,-0.0081382030621171,-0.015261312946677208,0.00010170880705118179,-0.03010985441505909,0.009058204479515553,0.013805672526359558,-0.03718993440270424,-0.017069987952709198,-0.01277567446231842,-0.09387369453907013,-0.5714567303657532,0.6287984848022461,0.10113118588924408,0.1300784945487976,0.5724033713340759,-0.3706158995628357,-0.13808944821357727,-0.8210180997848511,1.1314488649368286,-1.3201457262039185,1.0077916383743286,-0.09148348867893219,-0.5713376402854919,0.6402547955513,0.09088580310344696,0.1296980381011963,0.5705010294914246,-0.3755228817462921,-0.13558992743492126,-0.8231074810028076,1.1336930990219116,-1.319820523262024,1.0129363536834717
130,2.6,0.0,0.0,0.0,stop,0,2.58,129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01496091391891241,-0.010326077230274677,-0.0034173026215285063,0.01896725222468376,-0.009534119628369808,0.008148159831762314,-0.006174838170409203,0.023195946589112282,-0.9997118711471558,1.3182978630065918,0.22485709190368652,0.03645220771431923,0.0,0.0,0.0,0.01896725222468376,-0.009534119628369808,0.008148159831762314,-0.006174838170409203,0.023195946589112282,-0.9997118711471558,0.0,0.0,0.0,0.0034529489930719137,-0.22485709190368652,-0.0621410496532917,0.2013387680053711,0.049744829535484314,0.1761641651391983,0.07733853161334991,-0.062384575605392456,0.0018419515108689666,-0.001469566486775875,0.00018273515161126852,-0.0022497810423374176,-0.005746570415794849,-0.0069241332821547985,-0.006604510359466076,-0.00750705087557435,-0.012843931093811989,-0.003035956993699074,-0.02947719395160675,0.009143929928541183,0.016641851514577866,-0.03645220771431923,-0.018337251618504524,-0.010605214163661003,-0.09148348867893219,-0.5713376402854919,0.6402547955513,0.09088580310344696,0.1296980381011963,0.5705010294914246,-0.3755228817462921,-0.13558992743492126,-0.8231074810028076,1.1336930990219116,-1.319820523262024,1.0129363536834717,-0.08904986083507538,-0.5714167356491089,0.6532302498817444,0.0847163051366806,0.12837029993534088,0.5723474025726318,-0.37981361150741577,-0.1341966986656189,-0.8259789943695068,1.131576657295227,-1.3182978630065918,1.0145597457885742
131,2.62,0.0,0.0,0.0,stop,0,2.6,130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.014909823425114155,-0.010247359052300453,-0.0033449854236096144,0.019471123814582825,-0.009286311455070972,0.007798869162797928,-0.0062444452196359634,0.023249855265021324,-0.999710202217102,1.3164986371994019,0.2254733294248581,0.04568125307559967,0.0,0.0,0.0,0.019471123814582825,-0.009286311455070972,0.007798869162797928,-0.0062444452196359634,0.023249855265021324,-0.999710202217102,0.0,0.0,0.0,0.002782136434689164,-0.2254733294248581,-0.06189652904868126,0.20156778395175934,0.04913993924856186,0.17661836743354797,0.07674553990364075,-0.061942219734191895,0.001842757686972618,-0.0014722715131938457,0.000172468920936808,-0.0022563261445611715,-0.005932786501944065,-6.044656038284302e-05,-0.007484736852347851,-0.007824837230145931,-0.013267330825328827,-0.009608174674212933,-0.028933221474289894,0.008837646804749966,0.015133693814277649,-0.04568125307559967,-0.018755638971924782,-0.011683577671647072,-0.08904986083507538,-0.5714167356491089,0.6532302498817444,0.0847163051366806,0.12837029993534088,0.5723474025726318,-0.37981361150741577,-0.1341966986656189,-0.8259789943695068,1.131576657295227,-1.3182978630065918,1.0145597457885742,-0.08609576523303986,-0.570955753326416,0.6628950238227844,0.07850484549999237,0.12712012231349945,0.5742213129997253,-0.3842763304710388,-0.1330697238445282,-0.8265098333358765,1.1298890113830566,-1.3164986371994019,1.014841914176941
132,2.64,0.0,0.0,0.0,stop,0,2.62,131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.015320271253585815,-0.01010990608483553,-0.0032027862034738064,0.01851297914981842,-0.008705233223736286,0.007765629328787327,-0.006314579397439957,0.02328026294708252,-0.9997090101242065,1.3162038326263428,0.226056769490242,0.043411340564489365,0.0,0.0,0.0,0.01851297914981842,-0.008705233223736286,0.007765629328787327,-0.006314579397439957,0.02328026294708252,-0.9997090101242065,0.0,0.0,0.0,0.0021421087440103292,-0.226056769490242,-0.06167430803179741,0.2017776370048523,0.04853643476963043,0.1770726889371872,0.07615596801042557,-0.061506956815719604,0.001834898954257369,-0.0014832799788564444,0.00015777070075273514,-0.0022813668474555016,-0.005732590798288584,-0.006611375138163567,-0.006332391873002052,-0.007466698996722698,-0.014465328305959702,-0.006782718934118748,-0.02935989759862423,0.009442775510251522,0.014728031121194363,-0.043411340564489365,-0.018574649468064308,-0.012087801471352577,-0.08609576523303986,-0.570955753326416,0.6628950238227844,0.07850484549999237,0.12712012231349945,0.5742213129997253,-0.3842763304710388,-0.1330697238445282,-0.8265098333358765,1.1298890113830566,-1.3164986371994019,1.014841914176941,-0.08437235653400421,-0.5705954432487488,0.6721943616867065,0.07066695392131805,0.12719346582889557,0.5719357132911682,-0.3878929615020752,-0.13267752528190613,-0.828163743019104,1.1318707466125488,-1.3162038326263428,1.017935037612915
133,2.66,0.0,0.0,0.0,stop,0,2.64,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.014915195293724537,-0.009970723651349545,-0.003193928860127926,0.01985435001552105,-0.009843539446592331,0.008069101721048355,-0.006385574117302895,0.02334637939929962,-0.999707043170929,1.3138442039489746,0.2266744077205658,0.035075120627880096,0.0,0.0,0.0,0.01985435001552105,-0.009843539446592331,0.008069101721048355,-0.006385574117302895,0.02334637939929962,-0.999707043170929,0.0,0.0,0.0,0.001473120879381895,-0.2266744077205658,-0.061432503163814545,0.20200207829475403,0.047935545444488525,0.17753827571868896,0.0755663514137268,-0.06105716899037361,0.0018555853748694062,-0.0014768781838938594,0.00015358562814071774,-0.0022752752993255854,-0.005570055451244116,-0.008417523466050625,-0.010898471809923649,-0.008489511907100677,-0.012501288205385208,-0.0002907204907387495,-0.006599999964237213,0.009072845801711082,0.015616151504218578,-0.035075120627880096,0.00163179449737072,-0.009223498404026031,-0.08437235653400421,-0.5705954432487488,0.6721943616867065,0.07066695392131805,0.12719346582889557,0.5719357132911682,-0.3878929615020752,-0.13267752528190613,-0.828163743019104,1.1318707466125488,-1.3162038326263428,1.017935037612915,-0.0810743123292923,-0.5704725384712219,0.6849267482757568,0.06592659652233124,0.1242598295211792,0.5739256143569946,-0.3955763578414917,-0.13193008303642273,-0.8313052654266357,1.129198670387268,-1.3138442039489746,1.019816279411316
